Protein Type	Protein Names	File Name	Accession ID	Hit Number	Hit ID	Hit Length	Species	Query Definition	Hsp Bit Score	Hsp Score	Hsp E-value	Identity	Positives	Gaps	Hsp Qseq	Hsp Hseq	Database
Structural	PMP34	O43808_blastp_results.txt	O43808	69	XP_025176920.2	319	Rhizophagus irregularis	>XP_025176920.2 uncharacterized protein OCT59_029451 [Rhizophagus irregularis]	N/A	172	3.00E-48	33.33	169/306	16/306	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	70	XP_047894148.1	310	Fomitopsis serialis	>XP_047894148.1 mitochondrial carrier [Fomitopsis serialis]	N/A	171	3.00E-48	34.21	167/304	28/304	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	71	KAI8982760.1	318	Trametes punicea	>KAI8982760.1 mitochondrial carrier [Trametes punicea]	N/A	171	3.00E-48	34.43	165/305	31/305	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	72	ORY02638.1	302	Basidiobolus meristosporus	>ORY02638.1 putative peroxisomal membrane protein Pmp47 [Basidiobolus meristosporus	N/A	171	3.00E-48	34.55	169/301	14/301	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	73	KAF9055238.1	308	Hymenopellis radicata	>KAF9055238.1 mitochondrial carrier [Hymenopellis radicata]	N/A	171	3.00E-48	36.08	170/316	38/316	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	74	KAJ2005706.1	309	Coemansia thaxteri	>KAJ2005706.1 hypothetical protein GGI04_002143 [Coemansia thaxteri]	N/A	171	4.00E-48	36.4	164/283	22/283	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	75	KAJ2317981.1	308	Coemansia sp. RSA 2702	>KAJ2317981.1 hypothetical protein IWW51_005224 [Coemansia sp. RSA 2702]	N/A	171	4.00E-48	36.56	161/279	15/279	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	76	KAH8830859.1	316	Flagelloscypha sp. PMI_526	>KAH8830859.1 mitochondrial carrier [Flagelloscypha sp. PMI_526]	N/A	171	5.00E-48	34.2	164/307	31/307	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	77	KAJ1834155.1	308	Coemansia sp. RSA 2711	>KAJ1834155.1 hypothetical protein LPJ63_002179 [Coemansia sp. RSA 2711]	N/A	171	5.00E-48	36.56	161/279	15/279	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	78	XP_046067202.1	324	Talaromyces proteolyticus	>XP_046067202.1 putative peroxisomal membrane protein Pmp47 [Talaromyces proteolyticus]	N/A	171	6.00E-48	33.12	167/308	20/308	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	79	KAI0036849.1	339	Vararia minispora	>KAI0036849.1 mitochondrial carrier domain-containing protein [Vararia minispora	N/A	171	6.00E-48	32.28	166/316	27/316	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	80	KAJ2307799.1	308	Coemansia sp. RSA 2705	>KAJ2307799.1 hypothetical protein IWW54_004277 [Coemansia sp. RSA 2705]	N/A	170	7.00E-48	36.56	161/279	15/279	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	80	KAJ2307799.1	308	Coemansia sp. RSA 2705	>KAJ2307799.1 hypothetical protein IWW54_004277 [Coemansia sp. RSA 2705]	N/A	65.9	4.00E-09	25.26	92/194	16/194	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	81	PKC16487.1	319	Rhizophagus irregularis	>PKC16487.1 mitochondrial carrier [Rhizophagus irregularis]	N/A	171	7.00E-48	33.01	168/306	16/306	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	82	KAJ2339854.1	290	Coemansia sp. RSA 2618	>KAJ2339854.1 hypothetical protein GGF43_006546 [Coemansia sp. RSA 2618]	N/A	169	1.00E-47	36	156/275	13/275	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	83	KAK9719839.1	300	Basidiobolus ranarum	>KAK9719839.1 hypothetical protein K7432_004547 [Basidiobolus ranarum]	N/A	169	1.00E-47	32.67	172/303	14/303	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	84	KAJ2060150.1	304	Coemansia sp. S146	>KAJ2060150.1 hypothetical protein GGI17_003926 [Coemansia sp. S146]	N/A	169	1.00E-47	36.43	165/280	21/280	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	85	KAI0658555.1	323	Cubamyces menziesii	>KAI0658555.1 mitochondrial carrier [Cubamyces menziesii]	N/A	170	2.00E-47	33.23	163/310	36/310	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	86	KAG1755722.1	311	Suillus lakei	>KAG1755722.1 peroxisomal membrane protein PMP47B [Suillus lakei]	N/A	169	2.00E-47	32.23	161/301	27/301	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	87	KAI1795084.1	314	Ganoderma leucocontextum	>KAI1795084.1 mitochondrial carrier [Ganoderma leucocontextum]	N/A	169	2.00E-47	33.33	161/309	28/309	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	88	KAI6151966.1	333	Pisolithus tinctorius	>KAI6151966.1 peroxisomal membrane protein PMP47B [Pisolithus tinctorius]	N/A	169	2.00E-47	33.78	162/296	26/296	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	89	KAF1804199.1	301	Mucor lusitanicus	>KAF1804199.1 mitochondrial carrier domain-containing protein [Mucor lusitanicus]	N/A	169	2.00E-47	35.62	165/292	19/292	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	90	KAF8913872.1	311	Gymnopilus junonius	>KAF8913872.1 mitochondrial carrier [Gymnopilus junonius]	N/A	169	2.00E-47	33.67	160/297	27/297	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	91	KAJ2753481.1	304	Coemansia pectinata	>KAJ2753481.1 hypothetical protein GGI19_003100 [Coemansia pectinata]	N/A	169	3.00E-47	36.69	164/278	21/278	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	92	KAH8105030.1	314	Phellopilus nigrolimitatus	>KAH8105030.1 mitochondrial carrier [Phellopilus nigrolimitatus]	N/A	169	3.00E-47	31.89	163/301	27/301	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	93	KAG4094228.1	304	Neocallimastix sp. JGI-2020a	>KAG4094228.1 peroxisomal membrane protein [Neocallimastix sp. JGI-2020a]	N/A	169	3.00E-47	33.91	162/289	16/289	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	94	KAJ2156463.1	310	Coemansia sp. RSA 552	>KAJ2156463.1 hypothetical protein GGF46_005166 [Coemansia sp. RSA 552]	N/A	169	3.00E-47	36.2	160/279	14/279	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	95	GAA5878066.1	319	Rhodotorula dairenensis	>GAA5878066.1 hypothetical protein JCM3774_006471 [Rhodotorula dairenensis]	N/A	169	3.00E-47	33.77	163/308	27/308	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	96	KAI0320780.1	313	Amylostereum chailletii	>KAI0320780.1 mitochondrial carrier [Amylostereum chailletii]	N/A	169	3.00E-47	33.22	158/298	25/298	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	97	XP_064686731.1	301	Mucor velutinosus	>XP_064686731.1 uncharacterized protein ATC70_008193 [Mucor velutinosus]	N/A	168	4.00E-47	35.96	163/292	19/292	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	98	THV08585.1	304	Dendrothele bispora CBS 962.96	>THV08585.1 mitochondrial carrier [Dendrothele bispora CBS 962.96]	N/A	168	4.00E-47	33.22	163/304	24/304	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	99	KAJ1885663.1	315	Kickxella alabastrina	>KAJ1885663.1 hypothetical protein LPJ66_010007 [Kickxella alabastrina]	N/A	168	4.00E-47	35.44	163/285	21/285	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	100	KAJ3547664.1	332	Coprinellus aureogranulatus	>KAJ3547664.1 hypothetical protein NMY22_g1568 [Coprinellus aureogranulatus]	N/A	169	4.00E-47	32.15	167/311	30/311	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	101	XP_051394062.1	315	Kickxella alabastrina	>XP_051394062.1 mitochondrial carrier domain-containing protein [Kickxella alabastrina]	N/A	168	4.00E-47	35.44	163/285	21/285	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	102	KAJ2823408.1	302	Coemansia sp. 'formosensis'	>KAJ2823408.1 hypothetical protein FBU31_004292 [Coemansia sp. 'formosensis']	N/A	168	5.00E-47	36.43	172/291	19/291	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	103	ORX71683.1	342	Anaeromyces robustus	>ORX71683.1 mitochondrial carrier [Anaeromyces robustus]	N/A	169	5.00E-47	34.38	175/320	35/320	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	103	ORX71683.1	342	Anaeromyces robustus	>ORX71683.1 mitochondrial carrier [Anaeromyces robustus]	N/A	45.8	0.02	30	47/90	Jan-90	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	104	KAJ1816260.1	302	Coemansia sp. RSA 2675	>KAJ1816260.1 hypothetical protein LPJ60_005394 [Coemansia sp. RSA 2675]	N/A	167	6.00E-47	36.56	165/279	21/279	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	105	KAJ2807217.1	302	Coemansia furcata	>KAJ2807217.1 hypothetical protein H4S07_003634 [Coemansia furcata]	N/A	167	6.00E-47	35.97	162/278	19/278	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	106	KAJ1726770.1	313	Coemansia biformis	>KAJ1726770.1 hypothetical protein LPJ61_004973 [Coemansia biformis]	N/A	168	7.00E-47	34.98	163/283	18/283	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	106	KAJ1726770.1	313	Coemansia biformis	>KAJ1726770.1 hypothetical protein LPJ61_004973 [Coemansia biformis]	N/A	57.4	3.00E-06	24.62	88/199	21/199	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	107	KAH9899466.1	320	Cubamyces lactineus	>KAH9899466.1 mitochondrial carrier [Cubamyces lactineus]	N/A	168	7.00E-47	32.57	164/307	33/307	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	108	PPQ84260.1	311	Psilocybe cyanescens	>PPQ84260.1 hypothetical protein CVT25_011907 [Psilocybe cyanescens]	N/A	167	8.00E-47	33	162/300	33/300	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	109	OLY82868.1	300	Smittium mucronatum	>OLY82868.1 Peroxisomal membrane protein PMP47A [Smittium mucronatum]	N/A	167	9.00E-47	34.98	173/303	23/303	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	110	KAF8914575.1	314	Mucidula mucida	>KAF8914575.1 mitochondrial carrier [Mucidula mucida]	N/A	167	1.00E-46	36.54	164/301	36/301	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	111	XP_007268189.1	324	Fomitiporia mediterranea MF3/22	>XP_007268189.1 mitochondrial carrier [Fomitiporia mediterranea MF3/22]	N/A	167	1.00E-46	31.72	168/309	35/309	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	112	GAA5979629.1	320	Rhodotorula pacifica	>GAA5979629.1 hypothetical protein JCM10908_002989 [Rhodotorula pacifica]	N/A	167	1.00E-46	33.66	166/309	28/309	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	113	KAJ2900576.1	313	Coemansia aciculifera	>KAJ2900576.1 hypothetical protein IWW38_000453 [Coemansia aciculifera]	N/A	167	1.00E-46	34.39	164/285	26/285	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	114	KAG4096791.1	306	Neocallimastix sp. JGI-2020a	>KAG4096791.1 peroxisomal membrane protein [Neocallimastix sp. JGI-2020a]	N/A	167	1.00E-46	33.33	167/306	18/306	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	115	KAI9057393.1	317	Trametes sanguinea	>KAI9057393.1 mitochondrial carrier [Trametes sanguinea]	N/A	167	1.00E-46	33.44	164/308	38/308	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	116	KAJ2909534.1	313	Coemansia aciculifera	>KAJ2909534.1 hypothetical protein GGI21_001785 [Coemansia aciculifera]	N/A	167	1.00E-46	34.39	164/285	26/285	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	117	GAA5968922.1	319	Rhodotorula mucilaginosa	>GAA5968922.1 hypothetical protein JCM8115_002153 [Rhodotorula mucilaginosa]	N/A	167	1.00E-46	34.09	166/308	27/308	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	118	XP_007364953.1	314	Dichomitus squalens LYAD-421 SS1	>XP_007364953.1 mitochondrial carrier [Dichomitus squalens LYAD-421 SS1]	N/A	167	1.00E-46	33.44	159/299	28/299	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	119	CAG8627285.1	297	Dentiscutata erythropus	>CAG8627285.1 19602_t:CDS:2 [Dentiscutata erythropus]	N/A	166	1.00E-46	36.39	160/294	33/294	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	120	KAJ7228685.1	307	Mycena pura	>KAJ7228685.1 mitochondrial carrier domain-containing protein [Mycena pura]	N/A	167	2.00E-46	33.22	163/307	27/307	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	121	CAG8581979.1	302	Funneliformis caledonium	>CAG8581979.1 17741_t:CDS:2 [Funneliformis caledonium]	N/A	166	2.00E-46	31.68	165/303	13/303	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	122	KAJ3220600.1	305	Clydaea vesicula	>KAJ3220600.1 hypothetical protein HK099_004153 [Clydaea vesicula]	N/A	166	2.00E-46	33	165/297	25/297	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	123	KAJ2488555.1	302	Coemansia sp. RSA 2050	>KAJ2488555.1 hypothetical protein IWW37_004705 [Coemansia sp. RSA 2050]	N/A	166	2.00E-46	35.48	163/279	21/279	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	124	KAJ2746007.1	309	Coemansia sp. BCRC 34301	>KAJ2746007.1 hypothetical protein GGI20_001709 [Coemansia sp. BCRC 34301]	N/A	166	2.00E-46	35.13	161/279	14/279	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	125	KAJ7700057.1	308	Mycena rosella	>KAJ7700057.1 mitochondrial carrier [Mycena rosella]	N/A	166	2.00E-46	32.55	161/298	28/298	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	126	GAA6015714.1	320	Rhodotorula sphaerocarpa	>GAA6015714.1 hypothetical protein JCM8202_001091 [Rhodotorula sphaerocarpa]	N/A	166	2.00E-46	33.33	163/309	28/309	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	127	OSD04458.1	317	Trametes coccinea BRFM310	>OSD04458.1 mitochondrial carrier [Trametes coccinea BRFM310]	N/A	166	3.00E-46	33.33	165/309	40/309	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	128	CAG8619008.1	302	Funneliformis mosseae	>CAG8619008.1 8764_t:CDS:2 [Funneliformis mosseae]	N/A	166	3.00E-46	31.68	165/303	13/303	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	129	OOQ83862.1	319	Penicillium brasilianum	>OOQ83862.1 putative peroxisomal membrane protein Pmp47 [Penicillium brasilianum]	N/A	166	3.00E-46	31.82	171/308	21/308	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	130	KAF9481961.1	313	Pholiota conissans	>KAF9481961.1 mitochondrial carrier [Pholiota conissans]	N/A	166	3.00E-46	32.55	156/298	27/298	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	131	PIL37527.1	314	Ganoderma sinense ZZ0214-1	>PIL37527.1 transporter [Ganoderma sinense ZZ0214-1]	N/A	166	3.00E-46	33.11	155/299	28/299	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	132	KAG2042874.1	312	Suillus americanus	>KAG2042874.1 peroxisomal membrane protein PMP47B [Suillus americanus]	N/A	166	3.00E-46	32.25	158/307	33/307	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	133	KAJ2827610.1	302	Coemansia furcata	>KAJ2827610.1 hypothetical protein GGI24_002603 [Coemansia furcata]	N/A	166	3.00E-46	35.61	162/278	19/278	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	134	KAJ2687152.1	302	Coemansia spiralis	>KAJ2687152.1 hypothetical protein IWW39_003132 [Coemansia spiralis]	N/A	166	3.00E-46	36.2	164/279	21/279	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	135	PCH40761.1	318	Wolfiporia cocos MD-104 SS10	>PCH40761.1 mitochondrial carrier [Wolfiporia cocos MD-104 SS10]	N/A	166	3.00E-46	32.7	170/318	46/318	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	136	KAG0318422.1	297	Dissophora globulifera	>KAG0318422.1 hypothetical protein BGZ99_005697 [Dissophora globulifera]	N/A	166	3.00E-46	34.11	170/302	19/302	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	137	KAJ2719578.1	306	Coemansia sp. Benny D115	>KAJ2719578.1 hypothetical protein GGI07_005134 [Coemansia sp. Benny D115]	N/A	166	4.00E-46	35.61	157/278	15/278	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	138	KAI4158866.1	334	Letrouitia transgressa	>KAI4158866.1 MAG: hypothetical protein LQ342_007043 [Letrouitia transgressa]	N/A	166	4.00E-46	31.75	176/315	28/315	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	139	KAK1081889.1	342	Friedmanniomyces endolithicus	>KAK1081889.1 hypothetical protein LTR33_004312 [Friedmanniomyces endolithicus]	N/A	166	4.00E-46	34.23	165/298	19/298	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	140	KAI0355390.1	317	Trametes cingulata	>KAI0355390.1 mitochondrial carrier [Trametes cingulata]	N/A	166	4.00E-46	32.79	165/308	38/308	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	141	KAJ9295313.1	323	Paecilomyces variotii	>KAJ9295313.1 hypothetical protein DTO271G3_6136 [Paecilomyces variotii]	N/A	166	4.00E-46	32.37	170/312	23/312	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	142	KAJ1918292.1	312	Mycoemilia scoparia	>KAJ1918292.1 hypothetical protein H4219_002689 [Mycoemilia scoparia]	N/A	166	4.00E-46	32.78	165/299	19/299	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	143	KAI0371532.1	317	Pilatotrama ljubarskyi	>KAI0371532.1 mitochondrial carrier [Pilatotrama ljubarskyi]	N/A	166	5.00E-46	33.01	165/306	34/306	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	144	KAJ3121998.1	281	Nowakowskiella sp. JEL0407	>KAJ3121998.1 hypothetical protein HK098_003183 [Nowakowskiella sp. JEL0407]	N/A	165	5.00E-46	32.67	169/300	24/300	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	145	KAG6854763.1	302	Blastosporella zonata	>KAG6854763.1 hypothetical protein C0991_001190 [Blastosporella zonata]	N/A	165	5.00E-46	33.45	159/296	27/296	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	146	MCJ1254373.1	331	Lignoscripta atroalba	>MCJ1254373.1 hypothetical protein [Lignoscripta atroalba]	N/A	166	5.00E-46	34.39	159/285	24/285	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	147	KAI8900715.1	299	Globomyces pollinis-pini	>KAI8900715.1 mitochondrial carrier domain-containing protein [Globomyces pollinis-pini]	N/A	165	5.00E-46	33.33	157/288	14/288	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	148	KIM46213.1	302	Hebeloma cylindrosporum	">KIM46213.1 hypothetical protein M413DRAFT_49563, partial [Hebeloma cylindrosporum"	N/A	165	5.00E-46	32.43	158/296	25/296	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	149	KAH9939958.1	317	Amylocystis lapponica	>KAH9939958.1 mitochondrial carrier [Amylocystis lapponica]	N/A	166	5.00E-46	31.66	174/319	32/319	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	150	RDX53695.1	312	Polyporus brumalis	>RDX53695.1 mitochondrial carrier [Polyporus brumalis]	N/A	165	5.00E-46	33	162/303	38/303	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	151	XP_051605785.1	314	Pisolithus orientalis	>XP_051605785.1 mitochondrial carrier domain-containing protein [Pisolithus orientalis]	N/A	166	6.00E-46	33.45	160/296	26/296	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	152	MCJ1296205.1	341	Xylographa carneopallida	>MCJ1296205.1 hypothetical protein [Xylographa carneopallida]	N/A	166	6.00E-46	33.65	169/315	44/315	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	153	KAI0775858.1	319	Trametes elegans	>KAI0775858.1 mitochondrial carrier [Trametes elegans]	N/A	166	6.00E-46	33.01	164/309	38/309	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	154	KAK6430986.1	345	Oleoguttula sp. CCFEE 5521	>KAK6430986.1 hypothetical protein LTR95_012857 [Oleoguttula sp. CCFEE 5521]	N/A	166	6.00E-46	34.45	166/299	26/299	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	155	KAI0832812.1	321	Trametes gibbosa	>KAI0832812.1 mitochondrial carrier [Trametes gibbosa]	N/A	166	7.00E-46	32.01	173/328	34/328	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	156	KAJ3318296.1	297	Boothiomyces sp. JEL0866	>KAJ3318296.1 hypothetical protein HDV06_000580 [Boothiomyces sp. JEL0866]	N/A	165	7.00E-46	32.99	158/288	15/288	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	157	RPD66778.1	312	Lentinus tigrinus ALCF2SS1-6	>RPD66778.1 mitochondrial carrier [Lentinus tigrinus ALCF2SS1-6]	N/A	165	7.00E-46	32.55	157/298	28/298	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	158	KAG2077444.1	312	Suillus decipiens	>KAG2077444.1 peroxisomal membrane protein PMP47B [Suillus decipiens]	N/A	165	8.00E-46	31.6	159/307	33/307	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	159	XP_041195484.1	312	Suillus subaureus	>XP_041195484.1 peroxisomal membrane protein PMP47B [Suillus subaureus]	N/A	165	8.00E-46	31.92	158/307	33/307	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	160	XP_016273070.1	322	Rhodotorula toruloides NP11	>XP_016273070.1 peroxisomal membrane protein Pmp47 [Rhodotorula toruloides NP11]	N/A	165	9.00E-46	34.39	165/314	38/314	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	161	KAF9259489.1	305	Marasmius fiardii PR-910	>KAF9259489.1 mitochondrial carrier [Marasmius fiardii PR-910]	N/A	164	9.00E-46	32.12	156/302	30/302	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	162	OQO31260.1	345	Rachicladosporium sp. CCFEE	>OQO31260.1 hypothetical protein B0A51_01011 [Rachicladosporium sp. CCFEE	N/A	166	9.00E-46	34.23	164/298	24/298	Query	Subject	Fungal
Structural	PMP34	O43808_blastp_results.txt	O43808	163	KAF9058179.1	310	Panaeolus papilionaceus	>KAF9058179.1 mitochondrial carrier domain-containing protein [Panaeolus papilionaceus]	N/A	165	9.00E-46	32.14	160/308	30/308	Query	Subject	Fungal
